trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,AL,L1,sound_path,AFC1,AFC2,AFC3,AFC1_color,AFC2_color,AFC3_color,recognition_text,recognition_correctness,recall_AL,recall_L1,SEM_AL,variant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp.keys,key_resp.rt,recall_rt,recall_text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,rows,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,recall_test_rt,recall_test_text,key_resp_4.keys,key_resp_4.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,key_resp_5.keys,key_resp_5.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran
,,,,,vantimu,костыль,vantimu.wav,костыль,пальма,кроссворд,green,black,black,vantimu = костыль?,1,farantu,пистолет,makevu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.814365,0,27,27,27,1
,,,,,derartu,стрела,derartu.wav,костюм,стрела,колбаса,black,green,black,derartu = стрела?,1,rantare,флаг,topeme,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.286485,0,28,28,28,1
,,,,,reskane,свисток,reskane.wav,пальма,стол,свисток,black,black,green,reskane = ведро?,0,pafinu,терка,reskane,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.94162,0,29,29,29,1
,,,,,felkure,конверт,felkure.wav,мяч,конверт,компас,black,green,black,felkure = конверт?,1,ekiste,веер,apokte,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.31433,0,30,30,30,1
,,,,,topeme,наперсток,topeme.wav,маяк,коридор,наперсток,black,black,green,topeme = домино?,0,koderde,микрофон,kasfine,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.210385,0,31,31,31,1
,,,,,pafinu,терка,pafinu.wav,терка,домино,качели,green,black,black,pafinu = терка?,1,reskane,свисток,pafinu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.002775,0,32,32,32,1
,,,,,bokente,одуванчик,bokente.wav,одуванчик,компас,гвоздь,green,black,black,bokente = одуванчик?,1,kovaru,ведро,akufu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.4132,0,33,33,33,1
,,,,,farimu,копилка,farimu.wav,шашлык,копилка,веер,black,green,black,farimu = копилка?,1,enkene,коридор,eskife,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.101415,0,34,34,34,1
,,,,,akete,ремень,akete.wav,маяк,шашлык,ремень,black,black,green,akete = утюг?,0,morvidu,точилка,sankadu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.09364,0,35,35,35,1
,,,,,koderde,микрофон,koderde.wav,стрела,микрофон,пальма,black,green,black,koderde = наперсток?,0,kasfine,клубок,denrete,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.080065,0,36,36,36,1
,,,,,ediste,гранат,ediste.wav,удочка,шашлык,гранат,black,black,green,ediste = мяч?,0,avade,шприц,vortule,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.18713,0,37,37,37,1
,,,,,farantu,пистолет,farantu.wav,микрофон,пистолет,одуванчик,black,green,black,farantu = веер?,0,makevu,утюг,tinfetu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.83088,0,38,38,38,1
,,,,,kavitu,мельница,kavitu.wav,аквариум,ремень,мельница,black,black,green,kavitu = коридор?,0,kankeru,колокол,derene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.377285,0,39,39,39,1
